--------------------
BDMEP - INMET
--------------------
Estação           : BRASILIA - DF (OMM: 83377)
Latitude  (graus) : -15.78
Longitude (graus) : -47.92
Altitude  (metros): 1159.54
Estação Operante
Inicio de operação: 12/09/1961
Periodo solicitado dos dados: 01/01/2010 a 31/12/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por , (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
83377,18/06/2010,0000,NaN,27.9,NaN,9.1,19.5,38.25,2,
83377,18/06/2010,1200,0,NaN,12.1,NaN,NaN,NaN,NaN,
83377,19/06/2010,0000,NaN,28,NaN,9.4,18.94,43.25,1.666667,
83377,19/06/2010,1200,0,NaN,11.5,NaN,NaN,NaN,NaN,
83377,20/06/2010,0000,NaN,28.7,NaN,9.2,20.76,42.5,0,
83377,20/06/2010,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,21/06/2010,0000,NaN,28.3,NaN,8.7,19.68,42.75,0,
83377,21/06/2010,1200,0,NaN,12,NaN,NaN,NaN,NaN,
83377,22/06/2010,0000,NaN,28.9,NaN,8.7,20.62,39.5,0,
83377,22/06/2010,1200,0,NaN,13,NaN,NaN,NaN,NaN,
83377,23/06/2010,0000,NaN,28.6,NaN,8.8,21.36,31.75,3,
83377,23/06/2010,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,24/06/2010,0000,NaN,26,NaN,9,20.08,53.25,2.666667,
83377,24/06/2010,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,25/06/2010,0000,NaN,24.9,NaN,8.9,19.36,61,2.333333,
83377,25/06/2010,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,26/06/2010,0000,NaN,24.2,NaN,8.6,18.9,54,3,
83377,26/06/2010,1200,0,NaN,14.5,NaN,NaN,NaN,NaN,
83377,27/06/2010,0000,NaN,24.4,NaN,8.4,18.46,51.75,1.666667,
83377,27/06/2010,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,28/06/2010,0000,NaN,24.5,NaN,9.3,17.68,57.25,3,
83377,28/06/2010,1200,0,NaN,12.6,NaN,NaN,NaN,NaN,
83377,29/06/2010,0000,NaN,25,NaN,9,18.64,54.75,4.666667,
83377,29/06/2010,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,30/06/2010,0000,NaN,24.8,NaN,8.6,18.64,57.5,2.333333,
83377,30/06/2010,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,01/07/2010,0000,NaN,24,NaN,9,18.02,51.25,2,
83377,01/07/2010,1200,0,NaN,12.5,NaN,NaN,NaN,NaN,
83377,02/07/2010,0000,NaN,24.8,NaN,8.1,18.52,59,2.333333,
83377,02/07/2010,1200,0,NaN,13.3,NaN,NaN,NaN,NaN,
83377,03/07/2010,0000,NaN,25.7,NaN,8.8,19.66,56.75,2.333333,
83377,03/07/2010,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,04/07/2010,0000,NaN,25,NaN,8.4,18.72,50.75,3.333333,
83377,04/07/2010,1200,0,NaN,14.4,NaN,NaN,NaN,NaN,
83377,05/07/2010,0000,NaN,24.8,NaN,8.8,18.44,49.25,2.333333,
83377,05/07/2010,1200,0,NaN,13.9,NaN,NaN,NaN,NaN,
83377,06/07/2010,0000,NaN,24.8,NaN,8.2,18.76,61.75,5,
83377,06/07/2010,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,07/07/2010,0000,NaN,24.5,NaN,9.2,17.62,48.75,3,
83377,07/07/2010,1200,0,NaN,13.2,NaN,NaN,NaN,NaN,
83377,08/07/2010,0000,NaN,23.6,NaN,4.6,19.24,51.25,1.666667,
83377,08/07/2010,1200,0,NaN,16,NaN,NaN,NaN,NaN,
83377,09/07/2010,0000,NaN,26.5,NaN,7.9,19.72,51.75,0,
83377,09/07/2010,1200,0,NaN,13,NaN,NaN,NaN,NaN,
83377,10/07/2010,0000,NaN,26.4,NaN,9,19.74,47.25,2,
83377,10/07/2010,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,11/07/2010,0000,NaN,26.6,NaN,6.3,19.64,58,1.666667,
83377,11/07/2010,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,12/07/2010,0000,NaN,28.2,NaN,8.9,21.18,51,1,
83377,12/07/2010,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,13/07/2010,0000,NaN,29.5,NaN,8.3,21.68,47.5,1,
83377,13/07/2010,1200,0,NaN,15.1,NaN,NaN,NaN,NaN,
83377,14/07/2010,0000,NaN,30,NaN,7.9,22.54,39.25,0.666667,
83377,14/07/2010,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,15/07/2010,0000,NaN,28,NaN,9.4,21.62,44.25,3.666667,
83377,15/07/2010,1200,0,NaN,15.2,NaN,NaN,NaN,NaN,
83377,16/07/2010,0000,NaN,26.2,NaN,9,20.26,52.75,6,
83377,16/07/2010,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,17/07/2010,0000,NaN,26,NaN,8.7,20.26,51,5.333333,
83377,17/07/2010,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,18/07/2010,0000,NaN,25.2,NaN,8.7,19.34,50.5,3.666667,
83377,18/07/2010,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,19/07/2010,0000,NaN,26.7,NaN,9.3,20.18,43.75,3.666667,
83377,19/07/2010,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,20/07/2010,0000,NaN,25.7,NaN,9.3,19.54,52.5,1.666667,
83377,20/07/2010,1200,0,NaN,14.6,NaN,NaN,NaN,NaN,
83377,21/07/2010,0000,NaN,26.1,NaN,9.2,19.92,46.75,1.333333,
83377,21/07/2010,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,22/07/2010,0000,NaN,26.3,NaN,9.2,20.04,46.25,2.666667,
83377,22/07/2010,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,23/07/2010,0000,NaN,26.8,NaN,9.5,20.3,40.25,4.333333,
83377,23/07/2010,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,24/07/2010,0000,NaN,24.6,NaN,9.2,18.56,43.75,6,
83377,24/07/2010,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,25/07/2010,0000,NaN,23.2,NaN,7.5,17.66,50.75,3,
83377,25/07/2010,1200,0,NaN,13.7,NaN,NaN,NaN,NaN,
83377,26/07/2010,0000,NaN,24.9,NaN,9,18.72,53.75,3,
83377,26/07/2010,1200,0,NaN,13.1,NaN,NaN,NaN,NaN,
83377,27/07/2010,0000,NaN,24.7,NaN,9.4,19.02,46.25,5,
83377,27/07/2010,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,28/07/2010,0000,NaN,25.6,NaN,9.1,19.34,59,6,
83377,28/07/2010,1200,0,NaN,15.6,NaN,NaN,NaN,NaN,
83377,29/07/2010,0000,NaN,24.3,NaN,8.6,19.12,52,2,
83377,29/07/2010,1200,0,NaN,14.7,NaN,NaN,NaN,NaN,
83377,30/07/2010,0000,NaN,25.8,NaN,9.4,19.42,47,3.666667,
83377,30/07/2010,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,31/07/2010,0000,NaN,26.6,NaN,9.6,20.64,42.25,2.333333,
83377,31/07/2010,1200,0,NaN,14.9,NaN,NaN,NaN,NaN,
83377,01/08/2010,0000,NaN,27.5,NaN,9.8,20.46,33,1.666667,
83377,01/08/2010,1200,0,NaN,13.1,NaN,NaN,NaN,NaN,
83377,02/08/2010,0000,NaN,26.2,NaN,9.3,20.36,38.75,2.333333,
83377,02/08/2010,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,03/08/2010,0000,NaN,25.6,NaN,9.4,19.4,44.5,3.666667,
83377,03/08/2010,1200,0,NaN,13.9,NaN,NaN,NaN,NaN,
83377,04/08/2010,0000,NaN,NaN,NaN,9.7,NaN,NaN,0,
83377,04/08/2010,1200,0,NaN,NaN,NaN,NaN,NaN,NaN,
83377,05/08/2010,0000,NaN,26.4,NaN,8.9,19.68,43.75,3.666667,
83377,05/08/2010,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,06/08/2010,0000,NaN,27,NaN,9.8,19.8,43.25,1,
83377,06/08/2010,1200,0,NaN,13.4,NaN,NaN,NaN,NaN,
83377,07/08/2010,0000,NaN,27.6,NaN,9.6,21.18,37.5,2.333333,
83377,07/08/2010,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,08/08/2010,0000,NaN,28.4,NaN,10,21.42,35.5,1,
83377,08/08/2010,1200,0,NaN,13.5,NaN,NaN,NaN,NaN,
83377,09/08/2010,0000,NaN,28.9,NaN,9.9,22.16,31,1.666667,
83377,09/08/2010,1200,0,NaN,14.2,NaN,NaN,NaN,NaN,
83377,10/08/2010,0000,NaN,29.3,NaN,9.8,22.22,26,3,
83377,10/08/2010,1200,0,NaN,13.6,NaN,NaN,NaN,NaN,
83377,11/08/2010,0000,NaN,26.6,NaN,9.8,20.68,38,5.333333,
83377,11/08/2010,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,12/08/2010,0000,NaN,25.4,NaN,9.7,19.1,50,2.333333,
83377,12/08/2010,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,13/08/2010,0000,NaN,26.2,NaN,9.2,19.78,40,2,
83377,13/08/2010,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,14/08/2010,0000,NaN,28.6,NaN,9.5,20.5,36.5,1.666667,
83377,14/08/2010,1200,0,NaN,12.7,NaN,NaN,NaN,NaN,
83377,15/08/2010,0000,NaN,27.9,NaN,9.3,20.2,43,0.666667,
83377,15/08/2010,1200,0,NaN,14,NaN,NaN,NaN,NaN,
83377,16/08/2010,0000,NaN,27.6,NaN,9.2,20.28,41.75,2,
83377,16/08/2010,1200,0,NaN,14.3,NaN,NaN,NaN,NaN,
83377,17/08/2010,0000,NaN,26.2,NaN,9.3,18.68,50.25,4.333333,
83377,17/08/2010,1200,0,NaN,13.2,NaN,NaN,NaN,NaN,
83377,18/08/2010,0000,NaN,24.9,NaN,9.8,17.72,42,3.666667,
83377,18/08/2010,1200,0,NaN,12.8,NaN,NaN,NaN,NaN,
83377,19/08/2010,0000,NaN,22.4,NaN,5.2,15.68,49.25,3.333333,
83377,19/08/2010,1200,0,NaN,11.1,NaN,NaN,NaN,NaN,
83377,20/08/2010,0000,NaN,25.5,NaN,10.2,17.8,41.5,1.666667,
83377,20/08/2010,1200,0,NaN,10.9,NaN,NaN,NaN,NaN,
83377,21/08/2010,0000,NaN,26.2,NaN,10.1,19.6,36.25,3.333333,
83377,21/08/2010,1200,0,NaN,12.3,NaN,NaN,NaN,NaN,
83377,22/08/2010,0000,NaN,26.8,NaN,9.8,19.72,42.5,3,
83377,22/08/2010,1200,0,NaN,12.1,NaN,NaN,NaN,NaN,
83377,23/08/2010,0000,NaN,27.6,NaN,10,20.64,36.25,4,
83377,23/08/2010,1200,0,NaN,15.4,NaN,NaN,NaN,NaN,
83377,24/08/2010,0000,NaN,28.3,NaN,10.2,21.54,29,3,
83377,24/08/2010,1200,0,NaN,15.9,NaN,NaN,NaN,NaN,
83377,25/08/2010,0000,NaN,27.5,NaN,10.4,20.64,33.75,1.666667,
83377,25/08/2010,1200,0,NaN,13.1,NaN,NaN,NaN,NaN,
83377,26/08/2010,0000,NaN,29,NaN,10.3,22.04,33.75,1,
83377,26/08/2010,1200,0,NaN,13.8,NaN,NaN,NaN,NaN,
83377,27/08/2010,0000,NaN,30.2,NaN,8.8,23.24,37.5,2.333333,
83377,27/08/2010,1200,0,NaN,16.2,NaN,NaN,NaN,NaN,
83377,28/08/2010,0000,NaN,31.3,NaN,8.6,24.04,31.75,1.333333,
83377,28/08/2010,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,29/08/2010,0000,NaN,31.3,NaN,9.9,24.22,32,0.333333,
83377,29/08/2010,1200,0,NaN,19.2,NaN,NaN,NaN,NaN,
83377,30/08/2010,0000,NaN,29.8,NaN,10,22.56,33.75,3.333333,
83377,30/08/2010,1200,0,NaN,16.7,NaN,NaN,NaN,NaN,
83377,31/08/2010,0000,NaN,27.8,NaN,10.1,22.2,42,5.666667,
83377,31/08/2010,1200,0,NaN,17.7,NaN,NaN,NaN,NaN,
83377,01/09/2010,0000,NaN,27.3,NaN,10.3,21.1,42.5,4.333333,
83377,01/09/2010,1200,0,NaN,16.4,NaN,NaN,NaN,NaN,
83377,02/09/2010,0000,NaN,28.3,NaN,10.2,21.3,43,2.333333,
83377,02/09/2010,1200,0,NaN,15.3,NaN,NaN,NaN,NaN,
83377,03/09/2010,0000,NaN,28.4,NaN,10.3,22.42,29.75,1.333333,
83377,03/09/2010,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,04/09/2010,0000,NaN,30.3,NaN,10.3,22.72,22.5,2.333333,
83377,04/09/2010,1200,0,NaN,16.1,NaN,NaN,NaN,NaN,
83377,05/09/2010,0000,NaN,31.3,NaN,10.2,24.04,24.5,2,
83377,05/09/2010,1200,0,NaN,14.8,NaN,NaN,NaN,NaN,
83377,06/09/2010,0000,NaN,30.6,NaN,9.6,24.02,24.75,3,
83377,06/09/2010,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,07/09/2010,0000,NaN,28.8,NaN,10.2,22.5,32.5,3.333333,
83377,07/09/2010,1200,0,NaN,17,NaN,NaN,NaN,NaN,
83377,08/09/2010,0000,NaN,29.4,NaN,9.6,22.7,37.5,3.666667,
83377,08/09/2010,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,09/09/2010,0000,NaN,30.6,NaN,10.3,23.68,35.75,2.666667,
83377,09/09/2010,1200,0,NaN,17.8,NaN,NaN,NaN,NaN,
83377,10/09/2010,0000,NaN,28.7,NaN,9.8,22.4,40.5,3.333333,
83377,10/09/2010,1200,0,NaN,17.5,NaN,NaN,NaN,NaN,
83377,11/09/2010,0000,NaN,27.9,NaN,10.6,21.2,34,5.333333,
83377,11/09/2010,1200,0,NaN,16,NaN,NaN,NaN,NaN,
83377,12/09/2010,0000,NaN,28.4,NaN,10.6,21.2,28.5,3,
83377,12/09/2010,1200,0,NaN,15,NaN,NaN,NaN,NaN,
83377,13/09/2010,0000,NaN,29.4,NaN,10.5,22.18,27.5,3,
83377,13/09/2010,1200,0,NaN,16.5,NaN,NaN,NaN,NaN,
83377,14/09/2010,0000,NaN,31.4,NaN,9.6,23.5,30.75,1,
83377,14/09/2010,1200,0,NaN,16.1,NaN,NaN,NaN,NaN,
83377,15/09/2010,0000,NaN,31.8,NaN,10.2,24.66,26.25,1.666667,
83377,15/09/2010,1200,0,NaN,16.9,NaN,NaN,NaN,NaN,
83377,16/09/2010,0000,NaN,31.7,NaN,10.3,24.66,28.25,3.666667,
83377,16/09/2010,1200,0,NaN,17.4,NaN,NaN,NaN,NaN,
83377,17/09/2010,0000,NaN,31.8,NaN,9.9,24.5,30.5,4.666667,
83377,17/09/2010,1200,0,NaN,17.1,NaN,NaN,NaN,NaN,
83377,18/09/2010,0000,NaN,31.8,NaN,10,25,27.75,3.666667,
83377,18/09/2010,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,19/09/2010,0000,NaN,30.4,NaN,10.3,24.34,32.25,5.666667,
83377,19/09/2010,1200,0,NaN,19.8,NaN,NaN,NaN,NaN,
83377,20/09/2010,0000,NaN,29.3,NaN,10.2,22.62,42.75,3.666667,
83377,20/09/2010,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,21/09/2010,0000,NaN,29.2,NaN,10.1,22.28,38.25,5,
83377,21/09/2010,1200,0,NaN,15.8,NaN,NaN,NaN,NaN,
83377,22/09/2010,0000,NaN,29.2,NaN,10.4,22.74,39,3.333333,
83377,22/09/2010,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,23/09/2010,0000,NaN,31.4,NaN,9.8,24.82,28.25,1,
83377,23/09/2010,1200,0,NaN,18.8,NaN,NaN,NaN,NaN,
83377,24/09/2010,0000,NaN,31.3,NaN,6.4,25.4,29.25,0.666667,
83377,24/09/2010,1200,0,NaN,20.1,NaN,NaN,NaN,NaN,
83377,25/09/2010,0000,NaN,32.2,NaN,8.2,25.2,31.5,3,
83377,25/09/2010,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,26/09/2010,0000,NaN,32.5,NaN,2.5,26.06,33.5,1,
83377,26/09/2010,1200,0,NaN,20.4,NaN,NaN,NaN,NaN,
83377,27/09/2010,0000,NaN,31.2,NaN,1.3,25.4,44.5,1.666667,
83377,27/09/2010,1200,0,NaN,20.4,NaN,NaN,NaN,NaN,
83377,28/09/2010,0000,NaN,31.3,NaN,0,24.62,57.25,4.333333,
83377,28/09/2010,1200,0,NaN,19.3,NaN,NaN,NaN,NaN,
83377,29/09/2010,0000,NaN,29.2,NaN,0,22.84,61.75,5.333333,
83377,29/09/2010,1200,0,NaN,18.6,NaN,NaN,NaN,NaN,
83377,30/09/2010,0000,NaN,30.1,NaN,1.7,23.08,58.25,0,
83377,30/09/2010,1200,0,NaN,18.9,NaN,NaN,NaN,NaN,
83377,01/10/2010,0000,NaN,32,NaN,6.3,24.52,56.5,1.666667,
83377,01/10/2010,1200,0,NaN,19.3,NaN,NaN,NaN,NaN,
83377,02/10/2010,0000,NaN,22.9,NaN,0,19.6,91,1,
83377,02/10/2010,1200,21.8,NaN,17.9,NaN,NaN,NaN,NaN,
83377,03/10/2010,0000,NaN,28.8,NaN,9.3,23.52,62,1.333333,
83377,03/10/2010,1200,10.9,NaN,17.9,NaN,NaN,NaN,NaN,
83377,04/10/2010,0000,NaN,32,NaN,9.6,25.42,42.25,2.666667,
83377,04/10/2010,1200,0,NaN,19.8,NaN,NaN,NaN,NaN,
83377,05/10/2010,0000,NaN,32.3,NaN,8.7,25.06,48.25,1,
83377,05/10/2010,1200,0,NaN,18.3,NaN,NaN,NaN,NaN,
83377,06/10/2010,0000,NaN,33.2,NaN,7.4,23.46,61,2,
83377,06/10/2010,1200,0,NaN,19.4,NaN,NaN,NaN,NaN,
83377,07/10/2010,0000,NaN,30.3,NaN,4.9,24.08,65.75,1,
83377,07/10/2010,1200,26.8,NaN,18,NaN,NaN,NaN,NaN,
83377,08/10/2010,0000,NaN,32.4,NaN,5.7,24.48,58.75,1.333333,
83377,08/10/2010,1200,1,NaN,18.9,NaN,NaN,NaN,NaN,
83377,09/10/2010,0000,NaN,31.6,NaN,8.7,23.5,57.5,2.666667,
83377,09/10/2010,1200,0,NaN,18.9,NaN,NaN,NaN,NaN,
83377,10/10/2010,0000,NaN,32.3,NaN,8,25.06,43.25,0.333333,
83377,10/10/2010,1200,0,NaN,19.4,NaN,NaN,NaN,NaN,
83377,11/10/2010,0000,NaN,32.3,NaN,8.7,23.78,56.75,2.666667,
83377,11/10/2010,1200,0,NaN,19,NaN,NaN,NaN,NaN,
83377,12/10/2010,0000,NaN,32,NaN,9,24.76,51.5,0,
83377,12/10/2010,1200,0.2,NaN,19.4,NaN,NaN,NaN,NaN,
83377,13/10/2010,0000,NaN,30.6,NaN,8,23.52,62.5,1.333333,
83377,13/10/2010,1200,2.1,NaN,19.3,NaN,NaN,NaN,NaN,
83377,14/10/2010,0000,NaN,30.9,NaN,7.7,24.86,52.5,2.333333,
83377,14/10/2010,1200,0,NaN,19.1,NaN,NaN,NaN,NaN,
83377,15/10/2010,0000,NaN,28.3,NaN,4.2,23.34,64.75,2,
83377,15/10/2010,1200,1,NaN,19.4,NaN,NaN,NaN,NaN,
83377,16/10/2010,0000,NaN,30.3,NaN,6,24.28,58.25,0.666667,
83377,16/10/2010,1200,0,NaN,21.2,NaN,NaN,NaN,NaN,
83377,17/10/2010,0000,NaN,28.5,NaN,4.4,22.48,79.5,0,
83377,17/10/2010,1200,11.8,NaN,18.9,NaN,NaN,NaN,NaN,
83377,18/10/2010,0000,NaN,28,NaN,2.7,22.12,82.25,1.333333,
83377,18/10/2010,1200,4.9,NaN,18.4,NaN,NaN,NaN,NaN,
83377,19/10/2010,0000,NaN,22.5,NaN,0,20.18,85.5,1,
83377,19/10/2010,1200,24.2,NaN,18.4,NaN,NaN,NaN,NaN,
83377,20/10/2010,0000,NaN,27.9,NaN,5.3,21.88,83.5,1,
83377,20/10/2010,1200,0.1,NaN,18.8,NaN,NaN,NaN,NaN,
83377,21/10/2010,0000,NaN,29.7,NaN,8.8,24.62,57,0.666667,
83377,21/10/2010,1200,8.4,NaN,18.6,NaN,NaN,NaN,NaN,
83377,22/10/2010,0000,NaN,28.8,NaN,4.7,21.94,77.5,1,
83377,22/10/2010,1200,0,NaN,18.4,NaN,NaN,NaN,NaN,
83377,23/10/2010,0000,NaN,27.6,NaN,5.1,20.72,77.5,2.666667,
83377,23/10/2010,1200,28.2,NaN,18,NaN,NaN,NaN,NaN,
83377,24/10/2010,0000,NaN,26.1,NaN,2.6,20.98,88.25,2.333333,
83377,24/10/2010,1200,11.4,NaN,18,NaN,NaN,NaN,NaN,
83377,25/10/2010,0000,NaN,25,NaN,0.7,20.66,87.75,0.666667,
83377,25/10/2010,1200,6.3,NaN,18.5,NaN,NaN,NaN,NaN,
83377,26/10/2010,0000,NaN,26.9,NaN,4.4,21.82,79,0.333333,
83377,26/10/2010,1200,1.7,NaN,18.3,NaN,NaN,NaN,NaN,
83377,27/10/2010,0000,NaN,28.3,NaN,6.2,21.92,73,3,
83377,27/10/2010,1200,28.6,NaN,17.9,NaN,NaN,NaN,NaN,
83377,28/10/2010,0000,NaN,30.5,NaN,10.6,23.18,54.25,1,
83377,28/10/2010,1200,0,NaN,16.8,NaN,NaN,NaN,NaN,
83377,29/10/2010,0000,NaN,30.8,NaN,8.9,22.94,64.5,1.333333,
83377,29/10/2010,1200,0,NaN,18.2,NaN,NaN,NaN,NaN,
83377,30/10/2010,0000,NaN,30.1,NaN,7.2,23.82,65.75,3.333333,
83377,30/10/2010,1200,0.5,NaN,19.2,NaN,NaN,NaN,NaN,
83377,31/10/2010,0000,NaN,23.4,NaN,0.1,20.7,89,0.666667,
83377,31/10/2010,1200,0,NaN,19.4,NaN,NaN,NaN,NaN,
83377,01/11/2010,0000,NaN,27.3,NaN,5.5,22.24,78.5,0.333333,
83377,01/11/2010,1200,10.1,NaN,19,NaN,NaN,NaN,NaN,
83377,02/11/2010,0000,NaN,23.2,NaN,0.2,19.6,88.75,0.333333,
83377,02/11/2010,1200,0.6,NaN,17.6,NaN,NaN,NaN,NaN,
83377,03/11/2010,0000,NaN,25.6,NaN,2.7,20.52,78.75,1.666667,
83377,03/11/2010,1200,22.8,NaN,16,NaN,NaN,NaN,NaN,
83377,04/11/2010,0000,NaN,23.2,NaN,1.6,20.42,82,0.666667,
83377,04/11/2010,1200,0,NaN,17.8,NaN,NaN,NaN,NaN,
83377,05/11/2010,0000,NaN,26.7,NaN,2.1,21.48,80.75,1,
83377,05/11/2010,1200,4,NaN,18,NaN,NaN,NaN,NaN,
83377,06/11/2010,0000,NaN,24.4,NaN,0.1,20.28,80.5,3.333333,
83377,06/11/2010,1200,23,NaN,18,NaN,NaN,NaN,NaN,
83377,07/11/2010,0000,NaN,22.8,NaN,0,19.46,89.5,1,
83377,07/11/2010,1200,44.5,NaN,17.1,NaN,NaN,NaN,NaN,
83377,08/11/2010,0000,NaN,21.7,NaN,0,19.72,89.5,0.666667,
83377,08/11/2010,1200,2.9,NaN,18,NaN,NaN,NaN,NaN,
83377,09/11/2010,0000,NaN,26.2,NaN,1.4,22.22,70.5,1.666667,
83377,09/11/2010,1200,1.4,NaN,17.5,NaN,NaN,NaN,NaN,
83377,10/11/2010,0000,NaN,NaN,NaN,NaN,NaN,NaN,3,
83377,10/11/2010,1200,0.1,NaN,NaN,NaN,NaN,NaN,NaN,
83377,11/11/2010,0000,NaN,NaN,NaN,NaN,NaN,NaN,0,
83377,11/11/2010,1200,1.4,NaN,NaN,NaN,NaN,NaN,NaN,
83377,12/11/2010,0000,NaN,26.3,NaN,1.5,21.96,76.75,1.333333,
83377,12/11/2010,1200,1.5,NaN,18.9,NaN,NaN,NaN,NaN,
83377,13/11/2010,0000,NaN,26.6,NaN,3.6,21.62,86.75,1,
83377,13/11/2010,1200,0,NaN,18.7,NaN,NaN,NaN,NaN,
83377,14/11/2010,0000,NaN,22.9,NaN,1.3,17.98,84.5,1,
83377,14/11/2010,1200,21,NaN,16,NaN,NaN,NaN,NaN,
83377,15/11/2010,0000,NaN,26.2,NaN,9,20.74,74.75,0,
83377,15/11/2010,1200,1.1,NaN,14.9,NaN,NaN,NaN,NaN,
83377,16/11/2010,0000,NaN,21.5,NaN,0.2,18.82,85.25,0.666667,
83377,16/11/2010,1200,2.5,NaN,16,NaN,NaN,NaN,NaN,
83377,17/11/2010,0000,NaN,25.3,NaN,5.8,20.32,78,0.333333,
83377,17/11/2010,1200,2.9,NaN,16,NaN,NaN,NaN,NaN,
83377,18/11/2010,0000,NaN,28.1,NaN,11.1,22.62,67,1.666667,
83377,18/11/2010,1200,0,NaN,17.4,NaN,NaN,NaN,NaN,
83377,19/11/2010,0000,NaN,29.1,NaN,8.9,23.44,58.75,1,
83377,19/11/2010,1200,0,NaN,17.9,NaN,NaN,NaN,NaN,
83377,20/11/2010,0000,NaN,28.1,NaN,4.4,22.76,73.5,1.333333,
83377,20/11/2010,1200,0,NaN,19.3,NaN,NaN,NaN,NaN,
83377,21/11/2010,0000,NaN,28.6,NaN,4.7,22.2,80.75,0.666667,
83377,21/11/2010,1200,1.1,NaN,19.2,NaN,NaN,NaN,NaN,
83377,22/11/2010,0000,NaN,26.6,NaN,2.8,20.44,84,0.333333,
83377,22/11/2010,1200,0.6,NaN,17.6,NaN,NaN,NaN,NaN,
83377,23/11/2010,0000,NaN,26.8,NaN,2.5,21.38,84,1.333333,
83377,23/11/2010,1200,55.3,NaN,17.1,NaN,NaN,NaN,NaN,
83377,24/11/2010,0000,NaN,28.1,NaN,6.6,22.06,72.25,3,
83377,24/11/2010,1200,1.5,NaN,17.9,NaN,NaN,NaN,NaN,
83377,25/11/2010,0000,NaN,26.8,NaN,4.3,21.56,78,2.333333,
83377,25/11/2010,1200,8.4,NaN,18.2,NaN,NaN,NaN,NaN,
83377,26/11/2010,0000,NaN,28.7,NaN,4,22.28,76.25,0.333333,
83377,26/11/2010,1200,0,NaN,19.4,NaN,NaN,NaN,NaN,
83377,27/11/2010,0000,NaN,29.8,NaN,7.3,22.3,73,1,
83377,27/11/2010,1200,8.4,NaN,18.5,NaN,NaN,NaN,NaN,
83377,28/11/2010,0000,NaN,28.8,NaN,7.1,21.64,78.25,0.333333,
83377,28/11/2010,1200,6.2,NaN,18,NaN,NaN,NaN,NaN,
83377,29/11/2010,0000,NaN,26.6,NaN,3.8,21.38,81,0,
83377,29/11/2010,1200,33.2,NaN,17.5,NaN,NaN,NaN,NaN,
83377,30/11/2010,0000,NaN,29,NaN,8.2,22.56,77.25,3,
83377,30/11/2010,1200,0,NaN,19.2,NaN,NaN,NaN,NaN,
83377,01/12/2010,0000,NaN,26.3,NaN,1.4,20.84,86.5,2,
83377,01/12/2010,1200,31.7,NaN,18,NaN,NaN,NaN,NaN,
83377,02/12/2010,0000,NaN,25.1,NaN,1,21.32,79.25,0,
83377,02/12/2010,1200,1.7,NaN,18.8,NaN,NaN,NaN,NaN,
83377,03/12/2010,0000,NaN,29.9,NaN,6.5,23.38,67,0,
